Date,Close/Last,Volume,Open,High,Low
03/25/2022,$119.63,5150719,$122.63,$122.93,$114.68
03/24/2022,$122.39,5732331,$116.58,$123.4499,$111.00
03/23/2022,$117.59,5657739,$112.40,$121.88,$110.50
03/22/2022,$114.86,6095124,$104.92,$117.68,$104.86
03/21/2022,$104.45,5027862,$106.70,$108.59,$100.54
03/18/2022,$109.84,11031260,$105.87,$110.30,$104.26
03/17/2022,$106.31,6802438,$94.50,$107.50,$93.775
03/16/2022,$95.16,6829833,$88.99,$95.40,$86.91
03/15/2022,$85.94,4481889,$83.97,$87.16,$80.85
03/14/2022,$84.16,6522322,$88.32,$91.84,$82.03
03/11/2022,$88.72,4476561,$99.22,$99.79,$88.67
03/10/2022,$97.53,3277781,$97.00,$98.69,$94.25
03/09/2022,$98.40,4441567,$94.30,$99.26,$93.13
03/08/2022,$92.15,5272545,$91.80,$96.11,$90.01
03/07/2022,$92.16,6264150,$103.88,$105.34,$92.10
03/04/2022,$100.91,5120956,$106.87,$109.13,$97.27
03/03/2022,$104.00,10717240,$117.636,$118.55,$101.4501
03/02/2022,$119.80,4890747,$118.10,$120.55,$110.53
03/01/2022,$117.65,5441386,$116.56,$123.36,$116.1866
02/28/2022,$116.42,8031003,$110.61,$117.30,$108.541
02/25/2022,$109.27,5073877,$107.83,$109.90,$100.53
02/24/2022,$108.38,10327280,$87.84,$109.34,$86.858
02/23/2022,$91.34,4199168,$95.15,$97.7499,$90.73
02/22/2022,$94.73,4952582,$94.80,$98.79,$93.38
02/18/2022,$95.87,6862767,$104.76,$107.565,$94.02
02/17/2022,$103.81,4186801,$110.68,$111.08,$102.70
02/16/2022,$111.99,4311615,$109.86,$113.00,$107.92
02/15/2022,$115.35,5237634,$109.01,$115.68,$107.29
02/14/2022,$105.56,4757918,$104.87,$108.46,$104.0198
02/11/2022,$104.92,11871280,$119.50,$120.87,$103.70
02/10/2022,$115.96,10361800,$113.87,$123.12,$113.84
02/09/2022,$114.81,4731264,$111.35,$115.30,$108.33
02/08/2022,$109.96,4438619,$104.53,$110.95,$102.13
02/07/2022,$107.10,8025794,$103.65,$115.11,$103.25
02/04/2022,$103.19,5684435,$98.46,$106.08,$94.53
02/03/2022,$96.66,4842132,$96.64,$100.85,$94.27
02/02/2022,$99.80,7027169,$103.215,$103.245,$97.00
02/01/2022,$102.43,9360323,$97.63,$104.07,$95.77
01/31/2022,$96.40,6924379,$86.50,$96.47,$86.47
01/28/2022,$84.18,5393230,$81.08,$84.49,$76.61
01/27/2022,$80.34,5289360,$82.57,$83.73,$79.44
01/26/2022,$80.07,7764657,$88.75,$90.57,$79.00
01/25/2022,$84.78,7530527,$90.64,$92.44,$83.53
01/24/2022,$93.28,9744139,$84.65,$94.43,$80.11
01/21/2022,$88.55,7120749,$94.38,$96.43,$87.84
01/20/2022,$93.41,4909545,$95.86,$102.61,$93.19
01/19/2022,$94.32,4910195,$94.99,$99.47,$93.86
01/18/2022,$93.63,5758738,$97.10,$100.15,$93.31
01/14/2022,$100.29,5975066,$99.25,$101.95,$95.58
01/13/2022,$98.98,8118571,$112.94,$114.06,$98.49
01/12/2022,$113.97,5778241,$117.00,$122.13,$112.0001
01/11/2022,$114.14,4827507,$110.23,$115.80,$109.0595
01/10/2022,$110.75,5626829,$102.00,$111.03,$100.01
01/07/2022,$107.00,6148337,$102.87,$110.04,$101.77
01/06/2022,$104.04,5066587,$103.52,$108.58,$102.15
01/05/2022,$105.95,6186046,$113.50,$116.16,$103.46
01/04/2022,$114.96,9785367,$124.52,$125.97,$108.58
01/03/2022,$126.16,3646043,$131.07,$132.10,$122.71
12/31/2021,$131.50,2013724,$133.27,$134.875,$130.5758
12/30/2021,$133.20,1580658,$132.01,$136.69,$132.01
12/29/2021,$133.30,1988123,$132.43,$134.14,$129.07
12/28/2021,$132.93,2107430,$140.81,$140.81,$132.43
12/27/2021,$138.94,2057057,$138.08,$141.34,$137.10
12/23/2021,$137.27,2018261,$137.13,$138.00,$133.27
12/22/2021,$136.81,3429009,$143.41,$145.26,$135.83
12/21/2021,$144.34,4200424,$134.54,$144.67,$131.89
12/20/2021,$131.89,4160329,$128.48,$134.7669,$123.90
12/17/2021,$134.59,8283528,$129.79,$137.81,$127.27
12/16/2021,$131.87,5406905,$142.99,$143.49,$128.65
12/15/2021,$139.05,5090966,$132.00,$141.76,$129.5001
12/14/2021,$132.00,9058833,$134.04,$138.75,$127.27
12/13/2021,$145.03,5662058,$140.46,$147.74,$140.0801
12/10/2021,$140.48,5638256,$151.51,$155.6599,$139.69
12/09/2021,$150.20,4504358,$165.66,$170.40,$148.7574
12/08/2021,$160.44,3143040,$156.84,$162.33,$150.03
12/07/2021,$156.25,3533555,$155.65,$160.69,$155.27
12/06/2021,$147.69,7480731,$153.47,$155.60,$144.52
12/03/2021,$159.69,6102028,$166.97,$167.70,$150.20
12/02/2021,$166.37,5238426,$163.82,$174.4799,$162.52
12/01/2021,$164.21,6781230,$190.12,$190.525,$163.86
11/30/2021,$188.24,5191446,$192.56,$196.98,$182.59
11/29/2021,$191.09,4083725,$197.50,$199.21,$185.71
11/26/2021,$200.12,2248253,$198.64,$205.79,$196.73
11/24/2021,$197.39,3945267,$182.00,$198.28,$180.00
11/23/2021,$184.65,4530302,$183.89,$191.41,$178.42
11/22/2021,$186.45,5803515,$209.73,$212.50,$185.68
11/19/2021,$211.04,2512732,$216.80,$220.79,$210.94
11/18/2021,$217.25,3187190,$211.09,$221.64,$208.5001
11/17/2021,$211.80,2277246,$211.98,$216.00,$208.04
11/16/2021,$212.17,2825561,$205.00,$214.9425,$204.64
11/15/2021,$206.60,2515022,$205.64,$209.00,$204.76
11/12/2021,$204.76,2153379,$199.38,$207.4599,$197.431
11/11/2021,$196.26,1781949,$200.57,$202.99,$195.80
11/10/2021,$195.36,2888030,$202.99,$204.9499,$192.85
11/09/2021,$204.60,2976738,$207.00,$209.90,$200.30
11/08/2021,$210.00,3970791,$194.50,$211.26,$192.56
11/05/2021,$197.26,5071342,$216.08,$218.00,$192.49
11/04/2021,$201.09,3812312,$195.00,$202.28,$193.50
11/03/2021,$194.85,2180528,$193.52,$196.00,$189.46
11/02/2021,$192.37,2122903,$194.99,$196.35,$189.20
11/01/2021,$194.26,3016384,$194.75,$194.774,$188.63
10/29/2021,$194.72,3943257,$183.36,$196.80,$182.78
10/28/2021,$184.05,3154789,$177.49,$186.47,$174.74
10/27/2021,$178.65,3698243,$180.50,$187.51,$178.11
10/26/2021,$185.36,2888408,$190.81,$191.1799,$181.6133
10/25/2021,$189.41,3585103,$182.00,$192.08,$179.73
10/22/2021,$181.35,3081386,$182.61,$184.4668,$177.22
10/21/2021,$182.00,3570095,$176.88,$183.80,$176.01
10/20/2021,$175.45,5040562,$175.80,$176.80,$168.29
10/19/2021,$172.89,7857279,$179.50,$180.00,$171.32
10/18/2021,$180.77,7068740,$167.60,$182.90,$167.00
10/15/2021,$167.69,6212771,$162.43,$168.95,$162.2671
10/14/2021,$165.28,6428501,$161.86,$166.14,$159.55
10/13/2021,$159.43,5766859,$151.80,$159.47,$151.19
10/12/2021,$150.94,4142698,$145.99,$151.4692,$144.80
10/11/2021,$144.27,5379666,$135.325,$145.70,$134.93
10/08/2021,$139.66,2996871,$137.15,$139.90,$134.74
10/07/2021,$136.92,4040434,$134.04,$137.03,$132.54
10/06/2021,$133.44,7620125,$123.98,$135.105,$123.98
10/05/2021,$125.59,6688775,$116.74,$125.62,$116.74
10/04/2021,$115.73,4170824,$114.00,$115.82,$111.57
10/01/2021,$114.98,3446684,$113.01,$115.02,$108.93
09/30/2021,$112.65,3381322,$113.14,$115.32,$110.78
09/29/2021,$112.34,3715864,$115.29,$115.84,$110.68
09/28/2021,$113.08,5888074,$119.33,$119.33,$112.80
09/27/2021,$122.81,4487451,$127.99,$128.60,$121.73
09/24/2021,$130.36,3902656,$130.77,$132.99,$127.81
09/23/2021,$135.67,3859443,$136.97,$137.00,$130.82
09/22/2021,$136.97,3002442,$130.60,$137.07,$130.40
09/21/2021,$130.40,1834302,$128.99,$131.4001,$127.76
09/20/2021,$127.19,2335383,$125.28,$129.42,$124.84
09/17/2021,$131.41,6356737,$133.00,$134.54,$130.51
09/16/2021,$133.49,3107029,$129.00,$133.95,$128.1034
09/15/2021,$128.55,2191251,$126.52,$128.835,$125.08
09/14/2021,$126.76,2925884,$125.21,$128.92,$125.21
09/13/2021,$124.70,3100651,$127.99,$128.27,$120.83
09/10/2021,$127.48,1734396,$129.31,$130.44,$127.39
09/09/2021,$127.99,1967084,$129.00,$131.32,$127.95
09/08/2021,$128.18,1884419,$130.42,$131.18,$126.51
09/07/2021,$131.28,2196451,$131.01,$132.09,$127.6113
09/03/2021,$130.44,2441073,$128.48,$131.594,$128.0393
09/02/2021,$128.61,2171976,$128.00,$129.6218,$126.18
09/01/2021,$126.86,5168700,$120.00,$129.67,$119.27
08/31/2021,$120.74,3166443,$123.42,$123.44,$120.37
08/30/2021,$123.42,1849641,$122.59,$124.63,$121.06
08/27/2021,$123.57,1993766,$122.47,$124.97,$121.50
08/26/2021,$120.90,1619735,$123.22,$124.22,$120.76
08/25/2021,$123.24,1176879,$124.39,$125.43,$122.81
08/24/2021,$124.02,1361101,$125.00,$125.75,$122.84
08/23/2021,$124.18,1767053,$121.16,$124.34,$120.10
08/20/2021,$119.96,2463421,$119.00,$122.415,$118.15
08/19/2021,$118.15,2523651,$115.89,$120.00,$115.0025
08/18/2021,$116.93,2817527,$118.99,$119.32,$116.54
08/17/2021,$119.84,2435099,$120.22,$121.33,$117.93
08/16/2021,$120.38,3322313,$119.52,$120.992,$116.64
08/13/2021,$121.75,1732155,$122.31,$123.53,$120.16
08/12/2021,$122.23,5855602,$117.40,$125.78,$117.0023
08/11/2021,$119.01,7776822,$123.25,$124.00,$116.38
08/10/2021,$125.47,8163383,$125.73,$127.70,$122.39
08/09/2021,$123.43,4416196,$117.98,$125.46,$117.13
08/06/2021,$118.82,3405479,$117.28,$121.33,$115.00
08/05/2021,$121.46,3640276,$118.98,$122.235,$117.80
08/04/2021,$120.00,2451614,$119.90,$121.25,$118.82
08/03/2021,$119.57,1639949,$118.79,$120.00,$117.42
08/02/2021,$118.59,1983659,$119.27,$120.45,$114.84
07/30/2021,$118.63,2546536,$119.38,$122.08,$117.99
07/29/2021,$120.39,2455689,$119.39,$122.77,$119.11
07/28/2021,$119.75,2534914,$116.39,$119.93,$115.87
07/27/2021,$115.47,2169487,$116.57,$116.9922,$112.27
07/26/2021,$116.73,1770731,$116.93,$117.49,$115.25
07/23/2021,$117.24,2369831,$114.05,$117.40,$112.53
07/22/2021,$113.77,2898881,$110.16,$115.38,$109.76
07/21/2021,$109.52,1731752,$107.01,$109.78,$105.61
07/20/2021,$107.68,2616962,$104.49,$108.66,$102.30
07/19/2021,$105.52,2869517,$101.00,$106.63,$99.5138
07/16/2021,$102.66,1942152,$103.60,$104.2581,$101.35
07/15/2021,$102.67,2343178,$104.07,$106.00,$101.39
07/14/2021,$104.38,2687538,$107.68,$108.78,$103.70
07/13/2021,$106.51,1491924,$107.68,$108.92,$105.95
07/12/2021,$107.28,2810127,$110.30,$111.9699,$106.06
07/09/2021,$108.97,1909349,$108.39,$109.4699,$105.66
07/08/2021,$108.78,2634300,$103.77,$109.68,$101.7001
07/07/2021,$108.35,2726265,$109.92,$110.9441,$106.80
07/06/2021,$108.93,3269180,$106.41,$109.20,$106.02
07/02/2021,$106.02,1455385,$105.85,$107.60,$105.30
07/01/2021,$104.39,2520694,$106.00,$106.47,$103.28
06/30/2021,$105.84,2286367,$107.04,$107.45,$105.76
06/29/2021,$107.60,1853668,$105.33,$108.00,$104.85
06/28/2021,$106.04,2400955,$105.78,$106.6352,$104.12
06/25/2021,$104.84,10476940,$105.00,$106.22,$102.53
06/24/2021,$104.57,5234160,$104.74,$109.98,$103.87
06/23/2021,$103.74,3066723,$102.79,$104.17,$102.13
06/22/2021,$102.57,4082635,$101.00,$103.24,$100.66
06/21/2021,$101.08,4244956,$100.98,$101.85,$96.61
06/18/2021,$101.68,7301634,$102.30,$102.4464,$98.80
06/17/2021,$100.69,6651341,$94.41,$101.29,$94.00
06/16/2021,$94.76,3671699,$92.71,$95.21,$92.00
06/15/2021,$93.40,3112344,$94.33,$95.84,$92.82
06/14/2021,$95.64,4320682,$94.70,$97.325,$93.67
06/11/2021,$94.00,2712436,$92.94,$94.40,$92.21
06/10/2021,$93.47,3369121,$90.00,$93.645,$88.81
06/09/2021,$90.13,2782890,$89.78,$90.80,$87.71
06/08/2021,$89.78,4686787,$86.84,$90.84,$86.84
06/07/2021,$85.84,3186203,$83.07,$86.15,$82.20
06/04/2021,$83.08,1496613,$82.81,$84.10,$82.7238
06/03/2021,$81.92,1588300,$83.24,$83.38,$80.45
06/02/2021,$83.86,1983256,$83.13,$84.12,$82.50
06/01/2021,$83.07,2976420,$82.33,$83.36,$80.32
05/28/2021,$82.06,2400405,$82.42,$83.80,$81.96
05/27/2021,$82.81,6704807,$80.35,$83.00,$78.10
05/26/2021,$79.88,2772422,$80.00,$81.07,$79.41
05/25/2021,$79.59,3323218,$79.50,$80.73,$78.94
05/24/2021,$78.88,3006135,$75.85,$79.409,$75.18
05/21/2021,$74.80,2854455,$75.12,$75.79,$73.39
05/20/2021,$74.50,3931086,$71.49,$74.74,$71.00
05/19/2021,$70.79,4239220,$68.665,$70.83,$68.16
05/18/2021,$72.43,3505051,$72.65,$73.92,$71.59
05/17/2021,$70.96,2701859,$69.00,$71.59,$68.90
05/14/2021,$72.30,2806985,$67.22,$72.64,$67.22
05/13/2021,$66.65,3311785,$70.05,$71.43,$65.62
05/12/2021,$69.69,3186494,$70.86,$71.45,$68.1651
05/11/2021,$71.29,5620510,$64.95,$71.74,$64.84
05/10/2021,$68.87,6297070,$69.90,$70.55,$66.75
05/07/2021,$71.62,7155745,$74.93,$78.22,$71.14
05/06/2021,$69.07,10109570,$73.90,$75.5641,$67.43
05/05/2021,$79.02,4467018,$81.04,$82.06,$77.50
05/04/2021,$80.19,5738658,$81.49,$82.72,$79.03
05/03/2021,$84.06,4926484,$84.82,$85.38,$82.20
04/30/2021,$84.74,4159728,$84.09,$86.16,$82.69
04/29/2021,$84.89,3797225,$87.00,$87.00,$83.365
04/28/2021,$86.16,3484478,$86.13,$86.57,$83.85
04/27/2021,$87.01,5852085,$84.83,$88.04,$84.77
04/26/2021,$84.76,5258589,$81.50,$85.00,$80.8901
04/23/2021,$82.72,7112458,$77.76,$83.47,$76.52
04/22/2021,$75.43,4023768,$74.92,$78.015,$74.51
04/21/2021,$73.78,1898762,$71.18,$74.00,$70.51
04/20/2021,$72.39,3419949,$74.11,$74.37,$70.90
04/19/2021,$73.30,2494187,$73.80,$75.49,$71.71
04/16/2021,$74.24,3597328,$78.16,$79.02,$73.43
04/15/2021,$78.09,4165599,$75.70,$78.83,$75.60
04/14/2021,$74.57,4760560,$77.90,$77.97,$74.40
04/13/2021,$77.61,13151700,$70.39,$79.81,$69.84
04/12/2021,$69.73,2268230,$69.75,$70.69,$68.31
04/09/2021,$70.88,3472439,$72.51,$72.67,$69.90
04/08/2021,$72.36,5341158,$71.23,$73.36,$70.66
04/07/2021,$70.05,5729901,$72.07,$72.12,$69.51
04/06/2021,$72.21,1845467,$70.80,$73.73,$70.80
04/05/2021,$71.17,2299101,$72.58,$72.99,$70.04
04/01/2021,$71.79,2020491,$73.17,$74.22,$71.54
03/31/2021,$70.26,2872566,$67.20,$71.43,$67.02
03/30/2021,$65.80,3499674,$64.77,$66.2409,$63.25
03/29/2021,$65.63,2276555,$67.18,$67.915,$64.91
03/26/2021,$67.57,2118189,$67.82,$68.92,$64.75
03/25/2021,$66.65,4097094,$65.37,$67.42,$64.02
03/24/2021,$67.83,3828750,$75.00,$75.00,$67.80
03/23/2021,$72.37,2121220,$73.33,$74.065,$71.9602
03/22/2021,$72.76,1935364,$72.00,$74.05,$71.37
03/19/2021,$71.69,6369629,$71.09,$72.02,$69.58
03/18/2021,$70.42,3729104,$73.82,$73.895,$69.3274
03/17/2021,$74.82,2631230,$71.95,$75.75,$70.76
03/16/2021,$74.04,2949766,$75.64,$77.04,$72.80
03/15/2021,$75.15,2673124,$76.00,$76.15,$73.83
03/12/2021,$76.30,3228985,$73.77,$76.34,$72.04
03/11/2021,$76.61,4746875,$73.56,$76.78,$72.38
03/10/2021,$70.49,6062868,$71.22,$72.34,$68.97
03/09/2021,$69.43,6089806,$65.78,$69.73,$63.8535
03/08/2021,$61.77,6720150,$65.69,$68.05,$61.77
03/05/2021,$67.03,9858119,$67.15,$67.39,$60.96
03/04/2021,$67.30,7396069,$70.00,$72.15,$64.75
03/03/2021,$70.83,3560504,$74.90,$75.58,$70.06
03/02/2021,$75.50,5204068,$77.20,$77.49,$74.48
03/01/2021,$76.90,3262311,$75.41,$77.17,$74.43
02/26/2021,$73.97,7740707,$72.40,$74.29,$70.86
02/25/2021,$71.72,4565070,$75.54,$76.23,$70.565
02/24/2021,$76.43,4900424,$75.99,$76.61,$73.15
02/23/2021,$77.28,6740268,$74.50,$77.37,$70.7038
02/22/2021,$78.38,4310795,$81.49,$82.67,$78.28
02/19/2021,$82.17,4910093,$84.00,$85.82,$81.63
02/18/2021,$82.79,5202306,$83.01,$85.25,$81.60
02/17/2021,$84.40,5794797,$82.62,$87.06,$80.2618
02/16/2021,$82.07,7335329,$84.81,$84.925,$81.02
02/12/2021,$85.95,10650360,$86.32,$87.57,$83.33
02/11/2021,$91.28,5335017,$92.77,$93.00,$89.34
02/10/2021,$90.91,4522487,$94.77,$95.77,$87.33
02/09/2021,$93.46,4914174,$91.09,$94.82,$90.2218
02/08/2021,$91.13,5884675,$87.00,$91.95,$86.3492
02/05/2021,$85.56,3250097,$83.50,$85.94,$82.93
02/04/2021,$83.04,1833749,$82.56,$83.97,$81.75
02/03/2021,$82.34,2622092,$84.38,$84.80,$82.07
02/02/2021,$83.57,3292772,$81.82,$83.74,$80.04
02/01/2021,$80.48,2645408,$77.75,$80.56,$76.55
01/29/2021,$76.66,3583850,$78.03,$78.50,$74.79
01/28/2021,$78.80,3855676,$75.10,$79.72,$74.35
01/27/2021,$74.57,5028597,$75.16,$77.66,$71.50
01/26/2021,$77.03,4099416,$82.74,$82.75,$76.91
01/25/2021,$82.78,5263641,$85.00,$87.15,$77.60
01/22/2021,$83.47,2779550,$82.50,$83.8433,$81.81
01/21/2021,$83.02,2987182,$84.15,$84.99,$82.02
01/20/2021,$83.51,3509779,$83.00,$84.02,$81.17
01/19/2021,$81.44,3019717,$79.35,$81.67,$79.16
01/15/2021,$77.85,3382181,$80.86,$82.47,$77.19
01/14/2021,$80.51,4372896,$83.32,$84.78,$79.72
01/13/2021,$82.48,5643971,$78.58,$82.70,$77.98
01/12/2021,$77.82,2964710,$77.00,$78.22,$75.69
01/11/2021,$76.50,3381517,$78.00,$79.89,$76.21
01/08/2021,$79.15,4577874,$80.16,$81.94,$77.55
01/07/2021,$79.02,6191891,$74.40,$79.19,$74.31
01/06/2021,$73.27,4467832,$73.00,$75.23,$71.01
01/05/2021,$75.14,2864467,$73.13,$75.90,$73.0101
01/04/2021,$74.59,4439620,$77.56,$77.70,$72.22
12/31/2020,$75.99,3444312,$77.45,$77.79,$75.04
12/30/2020,$77.53,5049079,$77.21,$78.35,$74.51
12/29/2020,$76.40,6518143,$79.14,$80.1199,$75.94
12/28/2020,$77.50,7276126,$86.73,$86.73,$77.49
12/24/2020,$84.98,2892159,$83.96,$87.30,$82.6337
12/23/2020,$81.90,4847540,$86.55,$86.55,$81.25
12/22/2020,$86.56,5599554,$87.00,$88.77,$84.44
12/21/2020,$86.21,6874668,$85.33,$87.20,$82.9604
12/18/2020,$83.81,9964577,$82.00,$84.20,$81.05
12/17/2020,$81.82,4915101,$82.15,$82.49,$79.61
12/16/2020,$81.81,4110382,$82.00,$82.00,$79.6844
12/15/2020,$81.46,5089109,$81.89,$83.37,$80.421
12/14/2020,$81.43,4149573,$83.26,$84.20,$80.97
12/11/2020,$82.41,5865974,$83.42,$83.42,$78.81
12/10/2020,$84.05,8571618,$77.00,$86.21,$76.37
12/09/2020,$77.31,6031221,$82.01,$82.36,$75.73
12/08/2020,$83.55,4894770,$82.16,$84.36,$80.90
12/07/2020,$81.96,4541265,$77.37,$82.52,$77.31
12/04/2020,$77.35,4043757,$74.47,$77.84,$74.04
12/03/2020,$74.13,3391227,$72.97,$75.19,$72.33
12/02/2020,$71.90,3343422,$71.64,$71.99,$68.83
12/01/2020,$72.29,5452619,$76.80,$76.80,$71.17
11/30/2020,$75.08,17157620,$74.15,$76.7699,$70.10
11/27/2020,$74.76,5107822,$71.00,$74.93,$70.96
11/25/2020,$69.99,5167186,$66.74,$70.00,$66.72
11/24/2020,$66.69,4488766,$66.20,$68.91,$65.11
11/23/2020,$66.09,4664336,$67.00,$67.255,$64.59
11/20/2020,$66.55,6270329,$66.00,$68.206,$65.50
11/19/2020,$65.89,4198784,$64.95,$66.33,$64.30
11/18/2020,$64.48,4101444,$66.75,$66.86,$64.03
11/17/2020,$65.96,8617834,$64.00,$66.58,$63.02
11/16/2020,$64.54,4896905,$60.39,$64.88,$60.00
11/13/2020,$63.77,3386005,$64.55,$64.75,$63.0606
11/12/2020,$64.15,8515693,$64.00,$65.08,$62.74
11/11/2020,$65.46,5928688,$62.00,$66.1399,$61.905
11/10/2020,$61.24,6705521,$61.25,$64.69,$58.34
11/09/2020,$64.57,8760830,$63.01,$66.08,$60.52
11/06/2020,$64.47,16776660,$63.73,$71.77,$61.70
11/05/2020,$58.00,4778571,$57.50,$58.42,$56.2578
11/04/2020,$56.12,3494388,$55.00,$57.00,$54.3004
11/03/2020,$53.05,2094613,$51.71,$53.18,$51.60
11/02/2020,$52.05,2600251,$52.87,$53.22,$50.95
10/30/2020,$51.97,4150709,$53.49,$53.765,$50.54
10/29/2020,$54.00,2390987,$54.91,$55.50,$53.46
10/28/2020,$54.76,2535224,$55.28,$55.85,$54.04
10/27/2020,$55.98,3971771,$56.15,$57.75,$55.33
10/26/2020,$54.75,4115949,$55.07,$56.57,$53.65
10/23/2020,$55.82,3120079,$55.22,$56.3838,$54.96
10/22/2020,$55.81,3424857,$55.00,$56.6399,$54.21
10/21/2020,$54.98,4510507,$57.55,$58.30,$54.64
10/20/2020,$57.06,3320459,$57.80,$58.50,$56.92
10/19/2020,$58.27,5002006,$58.56,$60.16,$57.83
10/16/2020,$58.29,7940341,$60.34,$61.86,$58.00
10/15/2020,$58.78,17118500,$56.00,$60.10,$54.855
10/14/2020,$61.50,10422580,$59.50,$61.67,$58.18
10/13/2020,$59.73,15590330,$55.20,$60.13,$54.82
10/12/2020,$57.01,27061540,$47.12,$57.30,$47.00
10/09/2020,$46.35,5628962,$43.66,$46.37,$43.51
10/08/2020,$43.41,3333825,$44.52,$44.60,$42.97
10/07/2020,$43.38,3614469,$42.90,$43.42,$42.60
10/06/2020,$42.23,5647599,$42.70,$43.10,$41.66
10/05/2020,$42.86,3869047,$42.02,$43.1774,$41.81
10/02/2020,$41.75,3201422,$41.10,$42.58,$40.50
10/01/2020,$42.03,4843475,$41.52,$42.54,$41.44
09/30/2020,$41.06,2784260,$40.47,$41.77,$40.16
09/29/2020,$40.67,2710807,$41.11,$41.50,$40.47
09/28/2020,$40.88,3239903,$40.17,$41.05,$39.52
09/25/2020,$40.04,2152289,$38.86,$40.14,$38.255
09/24/2020,$38.52,4202398,$39.08,$39.58,$38.11
09/23/2020,$39.98,5934260,$39.92,$40.60,$39.40
09/22/2020,$39.87,4687492,$39.14,$39.97,$37.56
09/21/2020,$38.96,5441107,$36.50,$38.97,$36.50
09/18/2020,$37.10,11086430,$36.50,$37.1809,$35.64
09/17/2020,$36.10,4782486,$34.65,$36.14,$34.53
09/16/2020,$35.90,5678715,$36.15,$36.33,$35.47
09/15/2020,$36.17,6231460,$35.25,$36.25,$35.07
09/14/2020,$34.83,4530596,$34.48,$35.14,$34.15
09/11/2020,$34.17,6866616,$34.01,$34.5625,$33.72
09/10/2020,$33.58,3854938,$34.49,$35.12,$33.36
09/09/2020,$34.01,4669824,$34.03,$34.42,$33.21
09/08/2020,$32.94,6522863,$33.06,$34.76,$32.695
09/04/2020,$34.77,7996670,$35.14,$36.27,$32.81
09/03/2020,$36.23,8940065,$37.85,$37.98,$35.54
09/02/2020,$39.00,6208701,$40.20,$40.39,$37.85
09/01/2020,$39.74,4987547,$38.94,$40.40,$38.94
08/31/2020,$38.26,4318731,$39.70,$39.90,$38.17
08/28/2020,$39.65,3069189,$40.20,$40.84,$39.63
08/27/2020,$39.73,3035038,$39.75,$40.02,$38.605
08/26/2020,$39.90,4522454,$39.30,$40.37,$38.96
08/25/2020,$39.03,3490971,$37.70,$39.04,$37.31
08/24/2020,$38.09,5468068,$38.41,$38.8394,$37.23
08/21/2020,$38.92,3271742,$40.45,$40.49,$38.90
08/20/2020,$40.31,3953482,$39.28,$40.444,$39.12
08/19/2020,$39.29,3764708,$39.93,$40.25,$38.26
08/18/2020,$40.06,4394841,$40.40,$40.47,$39.46
08/17/2020,$39.92,7369897,$37.73,$39.94,$37.69
08/14/2020,$38.50,3042362,$38.95,$39.79,$38.17
08/13/2020,$38.85,4062681,$39.71,$39.71,$38.21
08/12/2020,$38.86,9588723,$38.10,$40.07,$38.03
08/11/2020,$37.81,7826772,$36.85,$38.15,$36.04
08/10/2020,$36.99,14591230,$39.54,$39.54,$36.04
08/07/2020,$40.06,12303390,$41.00,$45.28,$39.6161
08/06/2020,$41.35,8043055,$41.84,$42.41,$40.00
08/05/2020,$42.49,3930349,$42.08,$42.75,$41.56
08/04/2020,$42.31,4517282,$43.10,$43.15,$41.28
08/03/2020,$42.51,6993325,$42.29,$42.84,$41.86
07/31/2020,$41.62,5300004,$42.00,$42.06,$40.21
07/30/2020,$41.13,5678527,$38.36,$41.50,$38.36
07/29/2020,$38.70,2923104,$38.49,$39.08,$37.82
07/28/2020,$37.65,4678869,$38.69,$38.69,$37.58
07/27/2020,$37.36,2721661,$36.49,$37.69,$36.16
07/24/2020,$35.72,3002857,$35.23,$36.455,$35.00
07/23/2020,$36.43,3144924,$38.32,$38.58,$35.92
07/22/2020,$38.04,2516092,$38.93,$39.05,$37.81
07/21/2020,$38.18,3885089,$38.98,$39.12,$37.8101
07/20/2020,$38.37,5154370,$37.00,$38.60,$36.8201
07/17/2020,$37.02,5971360,$36.05,$37.45,$35.35
07/16/2020,$35.10,3540074,$35.61,$35.8381,$34.55
07/15/2020,$36.12,4727294,$36.21,$36.58,$35.1201
07/14/2020,$36.75,8081183,$36.68,$37.53,$34.46
07/13/2020,$36.75,10564090,$40.75,$41.09,$36.12
07/10/2020,$40.08,9081577,$42.11,$42.5965,$39.41
07/09/2020,$39.73,6852245,$39.03,$40.155,$37.66
07/08/2020,$38.40,4748314,$38.34,$38.52,$37.86
07/07/2020,$37.91,5276142,$38.28,$38.39,$37.18
07/06/2020,$38.34,6518192,$37.34,$39.24,$37.07
07/02/2020,$36.47,4533308,$37.31,$37.35,$36.28
07/01/2020,$36.93,4724536,$35.95,$37.04,$34.995
06/30/2020,$35.95,6741482,$35.28,$36.04,$34.83
06/29/2020,$35.11,4920933,$35.34,$35.63,$33.2304
06/26/2020,$35.53,12429350,$36.00,$37.0609,$34.82
06/25/2020,$36.00,6054769,$35.42,$36.89,$34.61
06/24/2020,$35.00,5203217,$35.39,$36.77,$34.0524
06/23/2020,$35.40,10991650,$37.66,$37.66,$34.82
06/22/2020,$37.00,5596483,$36.32,$37.40,$35.82
06/19/2020,$36.00,14810650,$37.75,$38.48,$35.72
06/18/2020,$36.73,9941909,$36.14,$37.29,$35.41
06/17/2020,$35.80,16244330,$32.10,$36.00,$31.80
