Date,Close/Last,Volume,Open,High,Low
03/07/2022,$75.00,3370680,$73.80,$76.67,$72.11
03/04/2022,$71.85,3174665,$66.74,$72.48,$66.45
03/03/2022,$67.37,2623436,$68.67,$70.14,$66.89
03/02/2022,$69.51,8286891,$65.84,$69.66,$63.01
03/01/2022,$75.62,3224494,$75.17,$76.935,$74.60
02/28/2022,$75.29,3132178,$71.935,$75.54,$71.845
02/25/2022,$70.68,1611179,$69.12,$70.73,$68.08
02/24/2022,$69.04,2553875,$62.13,$69.06,$61.24
02/23/2022,$64.90,1299503,$66.88,$66.88,$64.72
02/22/2022,$65.85,1192307,$67.24,$68.28,$65.53
02/18/2022,$68.57,881349,$69.97,$70.22,$67.9001
02/17/2022,$69.95,1097387,$70.82,$71.85,$69.89
02/16/2022,$71.67,1007674,$70.95,$72.07,$70.02
02/15/2022,$72.10,1058148,$70.10,$72.18,$69.27
02/14/2022,$68.23,1051944,$68.86,$70.34,$67.8801
02/11/2022,$69.31,1092740,$71.34,$71.9299,$68.56
02/10/2022,$71.22,1365442,$72.002,$73.90,$70.875
02/09/2022,$74.17,1976486,$74.00,$74.23,$71.81
02/08/2022,$70.39,1263134,$69.80,$70.595,$68.92
02/07/2022,$69.74,1287232,$70.89,$71.42,$69.175
02/04/2022,$71.00,2863731,$71.27,$71.50,$67.3928
02/03/2022,$71.28,2220366,$72.23,$74.2099,$71.02
02/02/2022,$76.37,1173795,$78.37,$78.4823,$75.90
02/01/2022,$77.70,1275619,$78.32,$78.87,$75.7303
01/31/2022,$78.38,2347311,$73.84,$78.56,$73.84
01/28/2022,$73.42,1395500,$72.10,$73.90,$69.86
01/27/2022,$72.22,2613664,$77.56,$78.19,$72.19
01/26/2022,$76.37,1432497,$78.78,$79.40,$75.29
01/25/2022,$75.94,1217262,$75.43,$77.44,$74.16
01/24/2022,$77.93,1549803,$74.90,$77.96,$72.55
01/21/2022,$76.82,2299871,$80.44,$80.80,$76.48
01/20/2022,$81.49,1618752,$83.193,$85.33,$81.48
01/19/2022,$81.37,975952,$81.65,$82.74,$80.651
01/18/2022,$81.50,940916,$81.45,$82.49,$80.41
01/14/2022,$83.02,1221183,$82.17,$84.3195,$81.05
01/13/2022,$82.78,1030455,$85.46,$86.40,$82.63
01/12/2022,$84.12,790069,$85.14,$86.50,$83.87
01/11/2022,$84.45,896891,$84.47,$85.08,$83.39
01/10/2022,$84.30,1553588,$83.02,$84.39,$80.84
01/07/2022,$84.68,1046132,$83.44,$85.99,$83.32
01/06/2022,$83.97,1412807,$83.01,$84.48,$81.10
01/05/2022,$83.51,1480537,$87.30,$87.825,$83.11
01/04/2022,$87.28,1810558,$91.195,$91.36,$85.45
01/03/2022,$88.58,770621,$88.01,$89.02,$86.74
12/31/2021,$87.16,502906,$87.50,$88.9799,$87.11
12/30/2021,$88.04,837518,$87.76,$89.2867,$87.395
12/29/2021,$87.18,795337,$87.16,$88.14,$85.97
12/28/2021,$87.35,560918,$88.25,$88.7044,$87.08
12/27/2021,$87.86,731039,$88.00,$88.00,$85.90
12/23/2021,$87.37,937607,$88.63,$88.63,$86.20
12/22/2021,$87.92,800405,$88.735,$88.87,$86.66
12/21/2021,$89.12,1295245,$87.20,$89.21,$87.00
12/20/2021,$85.76,2964049,$87.79,$88.00,$84.78
12/17/2021,$93.16,2740856,$89.58,$93.77,$88.76
12/16/2021,$91.20,1568538,$96.14,$97.30,$89.44
12/15/2021,$95.18,1355595,$95.3913,$95.3913,$91.27
12/14/2021,$95.32,1143943,$94.37,$96.01,$92.715
12/13/2021,$97.07,1652066,$97.057,$99.39,$93.13
12/10/2021,$97.20,1139534,$98.15,$98.56,$94.90
12/09/2021,$96.64,1049228,$99.94,$101.14,$96.44
12/08/2021,$100.71,828697,$100.77,$102.00,$99.78
12/07/2021,$101.20,1132680,$102.19,$104.02,$100.53
12/06/2021,$99.11,1178782,$98.25,$99.60,$94.23
12/03/2021,$98.25,1492832,$104.81,$104.97,$96.80
12/02/2021,$102.04,919946,$100.262,$103.28,$99.0601
12/01/2021,$101.64,1318805,$105.905,$108.18,$101.53
11/30/2021,$103.60,1306643,$106.61,$107.87,$102.311
11/29/2021,$106.85,1037569,$105.90,$107.50,$104.16
11/26/2021,$105.92,843413,$104.781,$107.74,$103.30
11/24/2021,$108.28,2096716,$106.50,$110.80,$103.94
11/23/2021,$107.14,1481791,$108.07,$109.33,$105.22
11/22/2021,$108.16,1791827,$113.23,$114.96,$107.93
11/19/2021,$108.37,1775010,$103.76,$110.32,$102.83
11/18/2021,$103.43,1179544,$104.67,$104.67,$101.1253
11/17/2021,$103.94,1540985,$104.09,$106.66,$103.29
11/16/2021,$104.49,4421128,$112.30,$112.64,$101.27
11/15/2021,$112.31,1228360,$111.401,$112.32,$109.14
11/12/2021,$110.92,1000456,$113.67,$114.5663,$110.83
11/11/2021,$113.60,1492251,$108.15,$114.255,$107.23
11/10/2021,$110.99,1512911,$112.59,$115.00,$110.82
11/09/2021,$114.10,1166544,$114.91,$115.81,$111.04
11/08/2021,$115.03,1765842,$117.98,$119.8573,$112.59
11/05/2021,$116.31,2651587,$113.79,$116.50,$111.501
11/04/2021,$116.66,2076189,$116.25,$116.80,$114.12
11/03/2021,$116.83,1855634,$116.11,$117.57,$114.61
11/02/2021,$118.65,1672135,$120.768,$122.36,$118.34
11/01/2021,$121.14,2426993,$120.25,$123.125,$117.87
10/29/2021,$119.59,2729367,$116.87,$120.90,$116.60
10/28/2021,$117.88,2592214,$111.50,$118.06,$111.03
10/27/2021,$110.23,2378714,$114.295,$116.59,$110.1001
10/26/2021,$108.94,1304152,$109.80,$110.90,$106.99
10/25/2021,$109.04,1165957,$107.53,$109.58,$106.58
10/22/2021,$106.22,872657,$105.79,$106.29,$103.91
10/21/2021,$106.29,1750869,$104.16,$107.11,$103.33
10/20/2021,$103.23,2768047,$104.01,$105.2282,$101.15
10/19/2021,$108.28,2162656,$104.59,$109.96,$104.16
10/18/2021,$104.78,1244538,$102.526,$106.25,$102.50
10/15/2021,$105.11,2701997,$106.47,$108.15,$104.95
10/14/2021,$106.20,2054029,$107.39,$108.49,$105.91
10/13/2021,$106.02,1829553,$105.68,$108.30,$105.18
10/12/2021,$105.27,2437555,$102.20,$108.01,$102.20
10/11/2021,$102.29,2980129,$99.31,$105.40,$99.09
10/08/2021,$98.67,928187,$97.964,$98.78,$97.37
10/07/2021,$97.52,1493466,$97.05,$99.88,$96.00
10/06/2021,$95.18,1517239,$94.44,$95.635,$92.764
10/05/2021,$95.60,814577,$95.614,$96.665,$95.05
10/04/2021,$95.01,1376054,$95.82,$96.29,$93.14
10/01/2021,$96.57,1152490,$96.27,$97.50,$94.941
09/30/2021,$95.46,1421836,$94.00,$96.37,$93.45
09/29/2021,$94.07,1790605,$95.85,$96.65,$93.23
09/28/2021,$95.25,1638686,$93.70,$95.81,$93.38
09/27/2021,$95.56,1955930,$91.08,$95.7099,$90.28
09/24/2021,$91.15,2186420,$92.41,$93.235,$90.18
09/23/2021,$93.45,1963144,$95.80,$96.81,$93.23
09/22/2021,$95.71,1346420,$95.51,$96.96,$94.545
09/21/2021,$95.01,2292526,$96.65,$96.717,$91.8887
09/20/2021,$95.69,4157232,$100.54,$100.575,$93.59
09/17/2021,$104.02,4205666,$102.94,$104.43,$101.80
09/16/2021,$103.29,1108271,$104.42,$105.10,$102.51
09/15/2021,$104.70,1204099,$104.936,$105.16,$102.16
09/14/2021,$105.16,2008295,$106.00,$107.27,$104.08
09/13/2021,$106.17,3645042,$100.39,$106.75,$98.85
09/10/2021,$99.41,2993219,$100.20,$103.00,$99.40
09/09/2021,$98.89,2589417,$95.53,$99.58,$95.16
09/08/2021,$95.43,3673161,$98.398,$102.09,$95.15
09/07/2021,$94.48,711802,$93.81,$94.76,$93.13
09/03/2021,$94.06,567440,$94.24,$94.80,$93.13
09/02/2021,$94.87,753462,$94.97,$96.19,$94.40
09/01/2021,$94.06,888239,$94.46,$95.30,$93.71
08/31/2021,$94.00,1020783,$95.69,$96.25,$93.73
08/30/2021,$95.69,1324312,$95.23,$96.03,$94.61
08/27/2021,$94.44,774988,$93.49,$95.19,$93.31
08/26/2021,$93.68,893358,$92.88,$94.87,$92.508
08/25/2021,$93.63,807685,$95.73,$95.73,$93.39
08/24/2021,$94.47,1000599,$96.00,$97.55,$94.41
08/23/2021,$96.04,868186,$95.14,$96.23,$94.62
08/20/2021,$94.54,741783,$92.99,$94.75,$92.41
08/19/2021,$92.99,895264,$91.56,$93.38,$91.40
08/18/2021,$93.65,1195971,$93.89,$95.39,$93.12
08/17/2021,$93.51,1900688,$95.83,$96.395,$91.75
08/16/2021,$96.83,1477066,$95.75,$97.48,$95.20
08/13/2021,$96.60,1561593,$96.89,$96.89,$95.90
08/12/2021,$96.94,947096,$95.75,$97.07,$95.21
08/11/2021,$95.91,1125632,$95.75,$96.54,$94.35
08/10/2021,$95.75,1490451,$94.61,$96.37,$94.33
08/09/2021,$94.71,1310509,$92.87,$95.15,$91.89
08/06/2021,$93.15,2148477,$91.26,$95.0567,$91.23
08/05/2021,$91.62,1115798,$91.99,$92.30,$90.52
08/04/2021,$92.21,1794533,$91.20,$92.98,$91.15
08/03/2021,$92.34,3270068,$90.00,$92.58,$89.99
08/02/2021,$88.27,2536625,$89.044,$89.69,$86.66
07/30/2021,$86.04,3767064,$81.98,$88.105,$80.75
07/29/2021,$83.74,1650647,$84.24,$85.36,$83.5452
07/28/2021,$83.48,2115883,$81.68,$84.60,$81.22
07/27/2021,$81.36,1761461,$81.28,$81.38,$78.9301
07/26/2021,$81.35,1417698,$82.70,$83.61,$80.415
07/23/2021,$82.95,1165712,$83.74,$83.78,$82.08
07/22/2021,$83.68,981526,$84.88,$85.46,$82.62
07/21/2021,$85.19,1609585,$83.14,$85.8294,$83.02
07/20/2021,$82.68,2225234,$83.71,$83.99,$81.73
07/19/2021,$83.05,2035536,$81.31,$83.45,$80.14
07/16/2021,$83.49,2326392,$86.199,$86.50,$83.11
07/15/2021,$85.60,2592821,$89.03,$89.68,$84.94
07/14/2021,$90.04,1837144,$92.79,$93.03,$89.95
07/13/2021,$92.79,1761784,$93.21,$94.48,$91.60
07/12/2021,$94.29,2303609,$93.20,$95.64,$93.14
07/09/2021,$92.54,1453792,$90.15,$92.84,$89.46
07/08/2021,$89.91,1900776,$89.22,$90.41,$86.60
07/07/2021,$91.27,1898605,$92.0838,$94.08,$90.4014
07/06/2021,$91.19,1579227,$91.30,$92.65,$89.1403
07/02/2021,$90.82,1220131,$90.17,$91.66,$89.645
07/01/2021,$90.17,1334756,$91.26,$91.49,$89.03
06/30/2021,$90.51,1782736,$91.55,$92.365,$89.80
06/29/2021,$92.67,1990302,$92.216,$94.08,$91.85
06/28/2021,$92.71,3854631,$88.375,$93.49,$88.32
06/25/2021,$87.87,4874030,$85.37,$88.92,$85.01
06/24/2021,$84.51,6047377,$86.39,$87.67,$84.36
06/23/2021,$80.19,1172593,$78.70,$80.5595,$78.62
06/22/2021,$78.38,2296695,$78.50,$80.47,$77.33
06/21/2021,$78.19,2230884,$77.11,$80.99,$76.10
06/18/2021,$76.97,2842156,$77.81,$79.31,$75.89
06/17/2021,$78.53,1344503,$76.54,$79.53,$76.36
06/16/2021,$77.40,1493552,$75.91,$78.465,$75.22
06/15/2021,$76.17,2137182,$78.625,$78.87,$75.51
06/14/2021,$78.61,1472024,$80.00,$80.76,$78.28
06/11/2021,$79.59,1856667,$80.84,$81.83,$79.36
06/10/2021,$80.40,3570441,$77.01,$80.80,$76.85
06/09/2021,$76.81,2098604,$77.44,$79.12,$76.6201
06/08/2021,$75.96,1757057,$75.70,$76.30,$73.91
06/07/2021,$75.01,1124809,$75.66,$75.94,$74.45
06/04/2021,$75.84,752230,$75.85,$77.295,$75.50
06/03/2021,$75.37,885408,$76.28,$76.98,$75.22
06/02/2021,$76.96,1017393,$76.57,$77.50,$76.42
06/01/2021,$76.88,1173767,$77.24,$78.38,$75.41
05/28/2021,$76.11,1143526,$77.45,$78.18,$76.03
05/27/2021,$76.93,1274871,$77.23,$77.65,$76.38
05/26/2021,$77.53,1631147,$74.97,$77.90,$74.75
05/25/2021,$74.80,769458,$75.97,$76.34,$74.60
05/24/2021,$75.38,751614,$76.88,$76.88,$75.07
05/21/2021,$75.93,1053795,$77.20,$77.46,$75.38
05/20/2021,$76.64,2008268,$74.11,$76.95,$73.63
05/19/2021,$74.24,2061572,$71.19,$74.99,$70.65
05/18/2021,$72.39,1755206,$72.40,$73.95,$71.00
05/17/2021,$71.55,1727353,$72.10,$72.23,$70.11
05/14/2021,$72.58,1741074,$70.75,$72.885,$70.75
05/13/2021,$69.57,1703821,$70.28,$70.76,$68.3801
05/12/2021,$69.73,2000292,$70.90,$71.58,$69.37
05/11/2021,$71.89,2915044,$68.32,$72.87,$67.71
05/10/2021,$72.19,1744595,$74.62,$74.62,$72.10
05/07/2021,$74.62,2129297,$74.89,$76.33,$73.79
05/06/2021,$73.63,2432579,$74.165,$74.55,$71.76
05/05/2021,$74.39,2418097,$74.01,$75.45,$72.80
05/04/2021,$73.82,3100796,$74.00,$74.47,$71.71
05/03/2021,$75.77,4807048,$77.62,$77.74,$74.05
04/30/2021,$76.53,8849826,$84.01,$84.91,$76.41
04/29/2021,$87.29,2906865,$89.77,$89.99,$86.63
04/28/2021,$88.70,1553064,$87.98,$89.61,$87.23
04/27/2021,$89.69,1825143,$90.00,$91.12,$89.435
04/26/2021,$89.79,1786152,$88.94,$91.00,$87.55
04/23/2021,$88.56,2258556,$88.645,$89.64,$87.40
04/22/2021,$87.15,4137579,$84.65,$89.00,$84.65
04/21/2021,$83.65,2793752,$79.23,$83.75,$78.16
04/20/2021,$79.36,1571179,$79.665,$81.33,$77.70
04/19/2021,$80.21,3608172,$82.62,$84.49,$79.32
04/16/2021,$80.14,5828660,$77.17,$80.375,$77.16
04/15/2021,$77.17,1856534,$79.59,$79.65,$75.76
04/14/2021,$78.57,2145115,$79.53,$81.545,$78.17
04/13/2021,$78.99,1244040,$79.16,$79.55,$76.92
04/12/2021,$78.75,2283845,$79.03,$79.03,$76.50
04/09/2021,$79.61,1937572,$79.90,$80.07,$78.52
04/08/2021,$81.19,1536365,$82.00,$82.84,$80.80
04/07/2021,$81.00,1941998,$83.44,$83.83,$80.02
04/06/2021,$84.21,1555685,$83.249,$86.18,$82.72
04/05/2021,$83.12,2549532,$87.87,$87.87,$81.82
04/01/2021,$86.15,1789323,$88.79,$89.20,$85.2827
03/31/2021,$87.30,2260404,$87.88,$88.90,$86.30
03/30/2021,$86.53,2584544,$81.61,$87.08,$81.41
03/29/2021,$81.61,1737036,$85.50,$85.54,$80.61
03/26/2021,$85.69,2671788,$81.16,$85.72,$81.06
03/25/2021,$80.73,2314542,$78.02,$80.84,$75.3389
03/24/2021,$80.72,1966486,$81.51,$82.80,$80.50
03/23/2021,$80.52,1583862,$81.83,$83.07,$79.88
03/22/2021,$81.83,1711445,$80.45,$82.97,$79.7601
03/19/2021,$79.97,2486778,$78.53,$80.22,$77.6175
03/18/2021,$77.61,2215358,$79.03,$81.00,$77.29
03/17/2021,$80.14,1947466,$80.501,$81.589,$78.69
03/16/2021,$82.46,1735349,$82.53,$84.44,$81.1775
03/15/2021,$82.53,1652080,$82.23,$83.61,$80.46
03/12/2021,$81.95,1784334,$79.08,$82.42,$78.01
03/11/2021,$81.02,2390067,$78.65,$81.80,$78.20
03/10/2021,$75.72,2619292,$78.15,$79.515,$74.71
03/09/2021,$76.67,3338609,$74.00,$77.43,$73.37
03/08/2021,$71.45,2483183,$73.79,$74.96,$71.01
03/05/2021,$73.70,4640963,$75.99,$76.55,$68.07
03/04/2021,$75.36,3641056,$77.95,$80.01,$73.34
03/03/2021,$78.88,2352021,$83.342,$84.16,$78.70
03/02/2021,$83.19,1686145,$84.74,$86.78,$82.87
03/01/2021,$84.89,2521349,$82.23,$85.75,$82.00
02/26/2021,$81.02,3272647,$80.31,$82.90,$78.29
02/25/2021,$81.40,3209754,$86.71,$88.78,$81.35
02/24/2021,$88.03,2605613,$87.32,$88.04,$83.03
02/23/2021,$86.97,3878530,$82.63,$87.84,$77.9045
02/22/2021,$86.61,2862062,$88.89,$89.9899,$85.91
02/19/2021,$90.96,2451051,$92.90,$93.78,$90.80
02/18/2021,$91.38,2637156,$92.73,$93.5845,$89.5631
02/17/2021,$95.84,3510356,$98.40,$98.40,$90.91
02/16/2021,$98.71,1536654,$101.79,$102.29,$97.82
02/12/2021,$100.75,1472232,$98.50,$101.2399,$97.18
02/11/2021,$99.59,1753215,$100.72,$100.73,$98.10
02/10/2021,$99.88,2337199,$102.72,$104.99,$98.14
02/09/2021,$101.85,1838399,$100.18,$103.14,$99.30
02/08/2021,$100.33,1600463,$98.08,$101.20,$97.90
02/05/2021,$97.40,2305939,$98.95,$99.7973,$96.165
02/04/2021,$98.59,1760093,$99.31,$100.91,$97.11
02/03/2021,$98.94,1824150,$98.25,$99.43,$96.27
02/02/2021,$97.29,2231127,$99.07,$100.8899,$96.60
02/01/2021,$98.31,2537274,$99.58,$99.90,$95.2946
01/29/2021,$99.15,2867826,$104.45,$106.57,$98.08
01/28/2021,$105.10,3395840,$103.67,$106.5622,$100.66
01/27/2021,$102.81,2952174,$100.11,$104.93,$96.58
01/26/2021,$104.69,2084429,$106.355,$107.735,$102.59
01/25/2021,$104.94,3218534,$108.38,$112.50,$102.40
01/22/2021,$106.67,2085605,$104.51,$106.96,$102.85
01/21/2021,$107.53,2943052,$103.39,$107.72,$101.34
01/20/2021,$101.75,2434063,$103.30,$105.38,$101.05
01/19/2021,$100.24,2561422,$99.771,$100.99,$98.47
01/15/2021,$96.58,4178061,$104.99,$105.29,$96.29
01/14/2021,$106.04,2429495,$104.60,$108.47,$104.60
01/13/2021,$104.18,1776639,$104.58,$105.31,$101.35
01/12/2021,$104.32,2667948,$104.47,$107.47,$101.93
01/11/2021,$103.76,2529349,$101.51,$105.32,$101.20
01/08/2021,$104.10,3340085,$108.568,$109.62,$101.415
01/07/2021,$105.50,3546720,$104.89,$107.1698,$102.83
01/06/2021,$99.69,6731293,$98.84,$102.13,$96.0601
01/05/2021,$92.16,7295238,$97.09,$97.82,$91.30
01/04/2021,$101.24,2633637,$101.58,$105.31,$100.56
12/31/2020,$98.92,1585269,$100.27,$101.005,$98.80
12/30/2020,$100.34,1727458,$98.24,$101.65,$97.99
12/29/2020,$96.98,2150564,$101.41,$101.73,$95.27
12/28/2020,$101.19,3131665,$104.86,$108.53,$100.54
12/24/2020,$102.40,1340633,$101.83,$103.29,$99.6904
12/23/2020,$101.83,2943953,$107.37,$109.09,$101.34
12/22/2020,$105.16,4856496,$98.22,$106.04,$98.00
12/21/2020,$96.41,1997191,$92.40,$96.5297,$91.8415
12/18/2020,$93.59,4009551,$93.34,$95.49,$92.32
12/17/2020,$92.32,1535326,$92.95,$93.39,$91.01
12/16/2020,$91.77,2259942,$91.27,$93.18,$89.36
12/15/2020,$91.26,4302664,$85.50,$91.30,$84.77
12/14/2020,$86.59,1824894,$87.245,$88.25,$86.20
12/11/2020,$86.37,1429089,$85.66,$87.92,$85.3964
12/10/2020,$86.54,1159400,$85.90,$87.74,$85.61
12/09/2020,$86.22,1851882,$91.21,$91.34,$85.22
12/08/2020,$89.89,1339174,$88.74,$90.39,$88.70
12/07/2020,$88.75,1861027,$89.95,$90.85,$88.21
12/04/2020,$89.26,1793782,$89.95,$91.56,$88.47
12/03/2020,$88.92,2588534,$90.99,$92.73,$88.51
12/02/2020,$90.49,1931400,$89.92,$91.464,$87.26
12/01/2020,$91.06,2782281,$90.875,$93.40,$90.06
11/30/2020,$93.43,2733492,$96.87,$98.4597,$90.60
11/27/2020,$94.70,2123669,$95.00,$97.5799,$93.68
11/25/2020,$92.45,2241758,$89.84,$93.00,$89.51
11/24/2020,$90.41,2649993,$89.51,$91.50,$86.3088
11/23/2020,$86.92,3118418,$85.75,$87.35,$84.124
11/20/2020,$84.69,1984072,$85.25,$86.4218,$83.37
11/19/2020,$84.06,2671206,$81.46,$85.77,$81.45
11/18/2020,$81.99,2634853,$82.27,$83.82,$80.34
11/17/2020,$81.48,2340629,$80.15,$81.78,$79.272
11/16/2020,$80.21,2795984,$80.80,$82.25,$79.05
11/13/2020,$79.95,2464027,$82.29,$82.98,$79.76
11/12/2020,$81.40,2134795,$84.79,$85.00,$80.70
11/11/2020,$84.20,2373803,$82.04,$85.50,$82.00
11/10/2020,$80.75,3889939,$83.50,$86.00,$79.78
11/09/2020,$86.11,4033298,$95.72,$95.72,$86.045
11/06/2020,$88.27,4309437,$88.75,$90.73,$86.34
11/05/2020,$86.90,5866218,$82.31,$88.655,$82.01
11/04/2020,$79.78,9425625,$82.26,$83.54,$77.77
11/03/2020,$87.24,4308496,$89.52,$90.72,$85.00
11/02/2020,$88.89,3388043,$89.00,$90.88,$87.20
10/30/2020,$87.045,5665075,$86.8375,$88.1019,$81.7054
10/29/2020,$87.46,5460276,$91.15,$92.88,$86.75
10/28/2020,$93.31,14681860,$92.33,$97.93,$90.21
10/27/2020,$82.39,3841677,$83.12,$84.51,$81.449
10/26/2020,$83.75,3550542,$82.65,$85.11,$80.67
10/23/2020,$85.37,2368619,$83.40,$86.24,$82.8001
10/22/2020,$82.65,2473209,$81.80,$83.36,$80.15
10/21/2020,$81.60,3169680,$85.47,$87.41,$81.29
10/20/2020,$84.30,2405567,$84.73,$86.58,$82.94
10/19/2020,$83.43,3224446,$84.17,$87.44,$82.85
10/16/2020,$84.18,3270855,$82.64,$85.50,$81.6378
10/15/2020,$82.28,2549734,$80.71,$82.8499,$78.69
10/14/2020,$83.72,2612069,$84.16,$85.66,$82.57
10/13/2020,$82.93,3583284,$79.02,$84.45,$78.49
10/12/2020,$79.31,3802472,$81.97,$83.30,$77.31
10/09/2020,$78.81,3005878,$77.33,$81.43,$76.88
10/08/2020,$77.12,3179158,$80.50,$80.60,$76.50
10/07/2020,$78.71,5287226,$75.41,$81.24,$75.00
10/06/2020,$73.44,2498737,$72.58,$75.57,$71.80
10/05/2020,$71.50,2348768,$68.55,$71.78,$68.29
10/02/2020,$67.24,1329465,$67.01,$69.32,$66.71
10/01/2020,$68.57,2273917,$67.27,$68.88,$66.78
09/30/2020,$66.20,2893196,$65.795,$68.14,$65.65
09/29/2020,$65.76,1703318,$65.50,$66.00,$64.70
09/28/2020,$65.37,1780883,$64.26,$65.58,$63.9301
09/25/2020,$63.05,3341564,$61.25,$63.56,$60.40
09/24/2020,$61.30,2069962,$61.20,$62.20,$59.52
09/23/2020,$62.02,2785012,$62.07,$63.84,$61.80
09/22/2020,$61.55,1932715,$62.16,$62.20,$60.56
09/21/2020,$61.67,3434879,$60.48,$62.30,$60.25
09/18/2020,$61.75,4974281,$64.18,$64.79,$61.00
09/17/2020,$64.00,11380670,$66.03,$66.79,$63.61
09/16/2020,$71.96,1529324,$73.78,$74.7436,$71.62
09/15/2020,$72.89,1155801,$72.56,$74.05,$72.03
09/14/2020,$71.46,631922,$71.05,$71.73,$70.10
09/11/2020,$69.91,1058491,$70.92,$71.93,$69.67
09/10/2020,$69.89,860404,$72.39,$73.015,$69.53
09/09/2020,$71.70,1074005,$70.74,$72.13,$70.00
09/08/2020,$69.37,1504735,$69.46,$71.92,$68.27
09/04/2020,$72.06,1726095,$72.50,$73.33,$67.41
09/03/2020,$72.50,2284742,$76.49,$76.49,$71.50
09/02/2020,$77.45,1058513,$79.08,$79.16,$75.83
09/01/2020,$78.42,1076498,$76.61,$78.49,$76.4401
08/31/2020,$76.59,2491841,$80.00,$80.84,$76.16
08/28/2020,$80.00,1871110,$78.25,$81.87,$77.60
08/27/2020,$77.61,1085629,$78.19,$79.95,$77.01
08/26/2020,$78.19,1400656,$78.21,$80.09,$76.94
08/25/2020,$77.37,1653686,$77.32,$78.165,$74.735
08/24/2020,$76.52,1728152,$74.80,$76.77,$74.08
08/21/2020,$74.10,748882,$73.93,$74.9033,$73.33
08/20/2020,$73.66,1116696,$74.94,$75.60,$73.43
08/19/2020,$75.85,1412577,$74.59,$77.50,$74.53
08/18/2020,$74.41,1248120,$73.91,$74.92,$72.82
08/17/2020,$73.61,1061046,$75.24,$75.49,$73.28
08/14/2020,$74.31,1118673,$75.71,$76.20,$74.02
08/13/2020,$75.71,1883545,$73.24,$76.53,$73.15
08/12/2020,$73.53,1667588,$70.09,$74.94,$69.635
08/11/2020,$70.19,2106939,$72.83,$72.845,$69.50
08/10/2020,$72.50,2546894,$72.93,$74.99,$71.35
08/07/2020,$72.93,5480771,$69.10,$78.535,$68.95
08/06/2020,$64.46,1497682,$64.86,$65.36,$63.13
08/05/2020,$65.73,1321038,$63.33,$65.74,$62.45
08/04/2020,$64.04,1516000,$61.69,$64.23,$61.20
08/03/2020,$60.84,774801,$60.00,$61.01,$59.29
07/31/2020,$59.55,730539,$60.06,$60.15,$58.34
07/30/2020,$59.70,1077824,$59.56,$59.95,$58.5097
07/29/2020,$60.11,852121,$60.04,$60.84,$59.63
07/28/2020,$59.68,1659131,$61.80,$62.09,$59.58
07/27/2020,$62.26,1459906,$60.84,$62.47,$60.24
07/24/2020,$62.16,1150311,$61.31,$62.37,$60.5703
07/23/2020,$62.50,1459804,$61.90,$63.47,$60.77
07/22/2020,$61.15,1115031,$60.61,$61.80,$60.36
07/21/2020,$60.74,1428741,$62.66,$62.84,$59.89
07/20/2020,$62.16,1626972,$60.92,$63.68,$60.61
07/17/2020,$61.00,1211391,$59.39,$61.335,$59.24
07/16/2020,$59.03,1795090,$60.43,$60.93,$58.54
07/15/2020,$60.98,2796601,$62.50,$62.70,$58.99
07/14/2020,$61.78,3281204,$55.99,$61.83,$55.35
07/13/2020,$56.21,1727249,$57.91,$59.61,$56.11
07/10/2020,$57.49,828640,$58.45,$58.45,$56.34
07/09/2020,$57.20,1977377,$58.50,$59.57,$55.90
07/08/2020,$58.06,2939538,$53.37,$58.1699,$53.13
07/07/2020,$53.16,1248635,$53.20,$53.57,$52.35
07/06/2020,$53.41,3475544,$50.79,$53.70,$50.50
07/02/2020,$49.88,890180,$49.97,$50.99,$49.78
07/01/2020,$49.09,784343,$49.28,$49.89,$49.04
06/30/2020,$49.50,2231039,$49.69,$50.34,$48.97
06/29/2020,$49.61,1117894,$49.00,$50.11,$48.30
06/26/2020,$48.76,1169092,$50.37,$50.42,$48.69
06/25/2020,$50.38,817922,$48.97,$50.42,$48.64
06/24/2020,$49.08,1106652,$51.87,$51.87,$48.56
06/23/2020,$51.92,1273381,$50.49,$52.30,$50.47
06/22/2020,$49.80,635366,$50.21,$50.42,$49.30
06/19/2020,$50.20,1223401,$51.28,$51.56,$50.12
06/18/2020,$50.47,627620,$49.72,$51.31,$49.52
06/17/2020,$49.90,840422,$51.83,$51.83,$49.82
06/16/2020,$51.31,793268,$51.65,$52.02,$50.59
06/15/2020,$50.11,654982,$48.34,$50.24,$47.87
06/12/2020,$49.42,1024017,$50.24,$50.51,$48.2001
06/11/2020,$48.94,1320651,$49.54,$50.50,$48.70
06/10/2020,$51.19,1015583,$53.06,$53.13,$51.06
06/09/2020,$53.06,1057294,$53.60,$53.89,$52.05
06/08/2020,$54.44,1110612,$51.99,$54.50,$51.65
06/05/2020,$51.38,1501655,$50.00,$51.97,$50.00
06/04/2020,$49.61,1046329,$49.55,$49.97,$49.25
06/03/2020,$49.50,1200704,$49.11,$49.95,$48.31
06/02/2020,$47.90,1188239,$48.10,$49.19,$47.54
06/01/2020,$48.01,1085531,$46.50,$48.53,$46.26
05/29/2020,$46.62,968550,$45.17,$46.78,$45.071
05/28/2020,$45.52,1056029,$46.50,$47.14,$45.27
05/27/2020,$46.61,1259228,$47.38,$47.60,$44.86
05/26/2020,$46.56,1425305,$45.00,$46.825,$44.76
